adress_id,bezeichnung,latitude,longitude,service_id,service_kfz_parkplaetze_fuer_behinderte,service_hilfen_fuer_gehbehinderte,service_hilfen_fuer_sehbehinderte,service_hilfen_fuer_gehoerlose_und_schwerhoerige_menschen,service_bezeichnung,service_anzeigename,service_beschreibung,service_kurzbeschreibung,besondere_angebote,sonstige_angebote,altersgruppe,weitere_informationen,
1059171,"Spielplatz ""Pasinger Stadtpark, an der Stadtgrenze""",48.13309714830992,11.447937660307987,1059172,Nein,Nein,Nein,Nein,"Spielplatz ""Pasinger Stadtpark, an der Stadtgrenze""","Spielplatz ""Pasinger Stadtpark, an der Stadtgrenze""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1059173,"Spielplatz ""Guardinistr. Ecke Großhaderner Str.     """,48.119682328353875,11.481525456887127,1059174,Nein,Nein,Nein,Nein,"Spielplatz ""Guardinistr. Ecke Großhaderner Str.     ""","Spielplatz ""Guardinistr. Ecke Großhaderner Str.     """,,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1059175,"Spielplatz ""Holzapfelkreuther-/Geroldseck-/Tratzbergstraße""",48.11564651277755,11.4921088413262,1059176,Nein,Nein,Nein,Nein,"Spielplatz ""Holzapfelkreuther-/Geroldseck-/Tratzbergstraße""","Spielplatz ""Holzapfelkreuther-/Geroldseck-/Tratzbergstraße""",,,Streetball,,"Kleinkinder
Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1059177,"Spielplatz ""Waldgartenstr. Ecke Waldsaumstr.""",48.105616772170094,11.487588399518895,1059178,Nein,Nein,Nein,Nein,"Spielplatz ""Waldgartenstr. Ecke Waldsaumstr.""","Spielplatz ""Waldgartenstr. Ecke Waldsaumstr.""",,,,Naturspielplatz,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1059179,"Spielplatz ""Kleinhaderner Str. Ecke Willibaldstr.""",48.124951942381195,11.483406808431251,1059180,Nein,Nein,Nein,Nein,"Spielplatz ""Kleinhaderner Str. Ecke Willibaldstr.""","Spielplatz ""Kleinhaderner Str. Ecke Willibaldstr.""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1059181,"Spielplatz ""Laimer Anger, Laimer Kirchweg""",48.13902403054939,11.499093950698947,1059182,Nein,Nein,Nein,Nein,"Spielplatz ""Laimer Anger, Laimer Kirchweg""","Spielplatz ""Laimer Anger, Laimer Kirchweg""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1059183,"Spielplatz ""Bodenstedtstr.""",48.14387043319881,11.470733589641526,1059184,Nein,Nein,Nein,Nein,"Spielplatz ""Bodenstedtstr.""","Spielplatz ""Bodenstedtstr.""",,,,,Kleinkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1059185,"Spielplatz ""Engelbertstr., Am Klostergarten""",48.144240565193456,11.455612244102742,1059186,Nein,Nein,Nein,Nein,"Spielplatz ""Engelbertstr., Am Klostergarten""","Spielplatz ""Engelbertstr., Am Klostergarten""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1059187,"Spielplatz ""Gehölzgarten, Gotthardstr.""",48.13649021011154,11.479354522053933,1059188,Nein,Nein,Nein,Nein,"Spielplatz ""Gehölzgarten, Gotthardstr.""","Spielplatz ""Gehölzgarten, Gotthardstr.""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1059189,"Spielplatz ""Menter Str., Fraunhofer Anlage""",48.157382608668634,11.471629764465746,1059190,Nein,Nein,Nein,Nein,"Spielplatz ""Menter Str., Fraunhofer Anlage""","Spielplatz ""Menter Str., Fraunhofer Anlage""",,,Bolzplatz,,Jugendliche,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1059191,"Spielplatz ""Pasinger Stadtpark, neu  """,48.13309714830992,11.447937660307987,1059192,Nein,Nein,Nein,Nein,"Spielplatz ""Pasinger Stadtpark, neu  ""","Spielplatz ""Pasinger Stadtpark, neu  """,,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1059193,"Spielplatz ""Thuillestr. Ecke Pläntschweg""",48.17072839717107,11.469597132602047,1059194,Nein,Nein,Nein,Nein,"Spielplatz ""Thuillestr. Ecke Pläntschweg""","Spielplatz ""Thuillestr. Ecke Pläntschweg""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1059195,"Spielplatz ""Bad-Stebener-Weg/ Leienfelsstr.""",48.15428311307711,11.429001584238732,1059196,Nein,Nein,Nein,Nein,"Spielplatz ""Bad-Stebener-Weg/ Leienfelsstr.""","Spielplatz ""Bad-Stebener-Weg/ Leienfelsstr.""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1059197,"Spielplatz ""Daudetstr.""",48.16175670794336,11.445573867336673,1059198,Nein,Nein,Nein,Nein,"Spielplatz ""Daudetstr.""","Spielplatz ""Daudetstr.""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1059199,"Spielplatz ""Hohenesterstr., Mariabrunner Str. """,48.16249858757365,11.419124299854422,1059200,Nein,Nein,Nein,Nein,"Spielplatz ""Hohenesterstr., Mariabrunner Str. ""","Spielplatz ""Hohenesterstr., Mariabrunner Str. """,,,,,Kleinkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1059201,"Spielplatz ""Langwieder See""",48.19238584999617,11.419593966490858,1059202,Nein,Nein,Nein,Nein,"Spielplatz ""Langwieder See""","Spielplatz ""Langwieder See""",,,Bolzplatz,,Jugendliche,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1059203,"Spielplatz ""Limesstr. 28a""",48.15198704025109,11.417683797205981,1059204,Nein,Nein,Nein,Nein,"Spielplatz ""Limesstr. 28a""","Spielplatz ""Limesstr. 28a""",,,Streetball,,"Kleinkinder
Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1059205,"Spielplatz ""Alte Allee 69, Schäferwiese (hinter Lucia-Popp-Bogen 15)""",48.16077953113332,11.442492692876906,1059206,Nein,Nein,Nein,Nein,"Spielplatz ""Alte Allee 69, Schäferwiese (hinter Lucia-Popp-Bogen 15)""","Spielplatz ""Alte Allee 69, Schäferwiese (hinter Lucia-Popp-Bogen 15)""",,,,,Kleinkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1059207,"Spielplatz ""Lucia-Popp-Bogen, hinter Nr. 27, Schaukelzentrum""",48.159645960071444,11.440555894106085,1059208,Nein,Nein,Nein,Nein,"Spielplatz ""Lucia-Popp-Bogen, hinter Nr. 27, Schaukelzentrum""","Spielplatz ""Lucia-Popp-Bogen, hinter Nr. 27, Schaukelzentrum""",,,Bolzplatz,,"Kleinkinder
Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1059209,"Spielplatz ""Lucia-Popp-Bogen, Wasserspielplatz            """,48.15975687912581,11.441173015691502,1059210,Nein,Nein,Nein,Nein,"Spielplatz ""Lucia-Popp-Bogen, Wasserspielplatz ""","Spielplatz ""Lucia-Popp-Bogen, Wasserspielplatz """,,,Wasserspiel,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1059211,"Spielplatz ""Lußsee Badegelände I, Kreuzkapellenstr.    """,48.20095314238683,11.418932282839593,1059212,Nein,Nein,Nein,Nein,"Spielplatz ""Lußsee Badegelände I, Kreuzkapellenstr.    ""","Spielplatz ""Lußsee Badegelände I, Kreuzkapellenstr.    """,,,Bolzplatz,,Jugendliche,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1059213,"Spielplatz ""Lußsee Badegelände II, Kreuzkapellenstr. bei WC """,48.20052888174466,11.420403403239959,1059214,Nein,Nein,Nein,Nein,"Spielplatz ""Lußsee Badegelände II, Kreuzkapellenstr. bei WC ""","Spielplatz ""Lußsee Badegelände II, Kreuzkapellenstr. bei WC """,,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1059215,"Spielplatz ""Lußsee Badegelände III """,48.20072226690431,11.415961867441572,1059216,Nein,Nein,Nein,Nein,"Spielplatz ""Lußsee Badegelände III ""","Spielplatz ""Lußsee Badegelände III """,,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1059217,"Spielplatz ""Mooswiesenstr., hinter Nr. 19""",48.16589961207773,11.441227354401182,1059218,Nein,Nein,Nein,Nein,"Spielplatz ""Mooswiesenstr., hinter Nr. 19""","Spielplatz ""Mooswiesenstr., hinter Nr. 19""",,,"Bolzplatz
Streetball",,Jugendliche,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1059219,"Spielplatz ""Radolfzeller Str.""",48.14843466469964,11.428448203375181,1059220,Nein,Nein,Nein,Nein,"Spielplatz ""Radolfzeller Str.""","Spielplatz ""Radolfzeller Str.""",,,,,"Kleinkinder
Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1059221,"Spielplatz ""Tschaikowskistr.""",48.16202711583473,11.440126757172754,1059222,Nein,Nein,Nein,Nein,"Spielplatz ""Tschaikowskistr.""","Spielplatz ""Tschaikowskistr.""",,,Bodenschach,,"Kleinkinder
Schulkinder
Jugendliche
Erwachsene",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1072812,"Spielplatz ""Eversbuschstr Hohenadelweg""",48.20374478629078,11.456509671825433,1072813,Nein,Nein,Nein,Nein,"Spielplatz ""Eversbuschstr Hohenadelweg""","Spielplatz ""Eversbuschstr Hohenadelweg""","<p>
Auf dem Gelände des ehemaligen Allacher Sommerbades</p>",,Beachvolleyball,,"Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074450,"Spielplatz ""Am Ackermannbogen, Elisabeth-Kohn-Str.""",48.165502821804154,11.554330675306868,1074451,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Am Ackermannbogen, Elisabeth-Kohn-Str.""",,,"Bolzplatz
Rodelhügel
Streetball",Klettern,"Kleinkinder
Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074454,"Spielplatz ""Achentalstr., Piusplatz""",48.12275141906645,11.617710477622408,1074455,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Achentalstr., Piusplatz""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074456,"Spielplatz ""Am Ackermannbogen, Centa-Herker-Bogen""",48.166691961251956,11.557183887418743,1074457,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Am Ackermannbogen, Centa-Herker-Bogen""",,,,Boule,"Kleinkinder
Schulkinder
Erwachsene",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074458,"Spielplatz ""Reigersbachstraße""",48.203231834169,11.506339156231157,1074988,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Reigersbachstraße""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074482,"Spielplatz ""Azaleenstr.""",48.193200860410414,11.553969817143651,1074483,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Azaleenstr.""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074484,"Spielplatz ""Bad-Kreuther-Str. Nord""",48.121365069328675,11.628278156036966,1074485,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Bad-Kreuther-Str. Nord""",,,,Tischtennis,"Jugendliche
Erwachsene",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074486,"Spielplatz ""Bad-Kreuther-Str. Süd""",48.120383856416666,11.627989728654686,1074487,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Bad-Kreuther-Str. Süd""",,,,,Schulkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074593,"Spielplatz ""Freisinger Landstr. 155-179""",48.206342927969736,11.622686693707799,1074595,Nein,Nein,Nein,Nein,Service Spielplatz,Service Spielplatz,,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074844,"Spielplatz ""St.-Jakobs-Platz""",48.13420790173243,11.572644626251241,1074845,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""St.-Jakobs-Platz""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074848,"Spielplatz ""Sauerbruchstraße""",48.10527172382379,11.472922115165353,1074849,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Sauerbruchstraße""",,,"Bolzplatz
Rodelhügel
Streetball
Wasserspiel",Baumhaus,"Kleinkinder
Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074850,"Spielplatz ""Riemer Park, Rodelhang Nord und Süd""",48.13073921139709,11.710811139804628,1074851,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Riemer Park, Rodelhang Nord und Süd""",,,Rodelhügel,,"Kleinkinder
Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074852,"Spielplatz ""Richelstraße""",48.1466888739411,11.528416063021513,1074853,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Richelstraße""",,,,Tischtennis,Jugendliche,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074854,"Spielplatz ""Hilsbacher Straße 35-79""",48.200844662346775,11.623029689092519,1074855,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Hilsbacher Straße 35-79""",,,,,,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074856,"Spielplatz ""Prälat-Wellenhofer-Straße""",48.10685770796107,11.474591140593107,1074857,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Prälat-Wellenhofer-Straße""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074858,"Spielplatz ""Paul-Preuß-Straße""",48.217290675605135,11.540579861777127,1074859,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Paul-Preuß-Straße""",,,,,Kleinkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074860,"Spielplatz ""Paul-Preuß-Straße Nord""",48.21891160598649,11.541117129048839,1074861,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Paul-Preuß-Straße Nord""",,,,,"Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074864,"Spielplatz ""Olympiapark Rudolf-Harbig-Weg / FC Teutonia""",48.1647249853591,11.550882515291242,1074865,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Olympiapark Rudolf-Harbig-Weg / FC Teutonia""",,,Streetball,,Jugendliche,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074866,"Spielplatz ""Nordhaide West, Diagonale West, am Nordhaideplatz""",48.21235636899479,11.563303376738443,1074867,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Nordhaide West, Diagonale West, am Nordhaideplatz""",,,Wasserspiel,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074868,"Spielplatz ""Nordhaide West, Diagonale Mitte""",48.2113192927147,11.566117619965063,1074869,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Nordhaide West, Diagonale Mitte""",,,Bodenschach,Tischtennis,"Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074870,"Spielplatz ""Nordhaide West, Diagonale Ost""",48.2105361535732,11.56831741263477,1074871,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Nordhaide West, Diagonale Ost""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074875,"Spielplatz ""Messestadt Riem Grünzug Ost 2 (Nord), nördlich Mutter-Teresa-Str.""",48.130163741407685,11.698575898571644,1074876,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Messestadt Riem Grünzug Ost 2 (Nord), nördlich Mutter-Teresa-Str.""",,,,,"Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074877,"Spielplatz ""Messestadt Riem Grünzug Ost 2 (Süd), südlich Mutter-Teresa-Str.""",48.12917430836231,11.698514507339889,1074878,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Messestadt Riem Grünzug Ost 2 (Süd), südlich Mutter-Teresa-Str.""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074880,"Spielplatz ""Mettenanlage Nachtigalstraße""",48.16619238251994,11.51256236621363,1074881,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Mettenanlage Nachtigalstraße""",,,,,Kleinkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074882,"Spielplatz ""Karl-Preis-Platz""",48.11891683239767,11.60999580511746,1074883,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Karl-Preis-Platz""",,,Bodenschach,Tischtennis,"Kleinkinder
Schulkinder
Jugendliche
Erwachsene",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074884,"Spielplatz ""Karpfenstraße, ATU-Park""",48.12390988564662,11.663251430138263,1074885,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Karpfenstraße, ATU-Park""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074886,"Spielplatz ""Käthe-Bauer-Weg II""",48.12688864356811,11.50666057269868,1074887,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Käthe-Bauer-Weg II""",,,,,Schulkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074890,"Spielplatz ""Joergplatz Westteil""",48.127626535921166,11.498438945549395,1074891,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Joergplatz Westteil""",,,"Bolzplatz
Streetball",Tischtennis,"Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074892,"Spielplatz ""Kapruner Straße""",48.139805091481996,11.48252568634583,1074893,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Kapruner Straße""",,,,,Schulkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074894,"Spielplatz ""Ika-Freudenberg-Straße I""",48.14246504195883,11.671663005325001,1074895,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Ika-Freudenberg-Straße I""",,,"Bolzplatz
Streetball",Tischtennis,"Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074896,"Spielplatz ""Ika-Freudenberg-Straße II""",48.14262066171528,11.67262278564749,1074897,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Ika-Freudenberg-Straße II""",,,,,Kleinkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074913,"Spielplatz ""Hilsbacher Straße, Rückhaltebecken Großlappen, bei Kleingartenanlage bei Freisinger Landstr.""",48.20319602279414,11.625669471484935,1074914,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Hilsbacher Straße, Rückhaltebecken Großlappen, bei Kleingartenanlage bei Freisinger Landstr.""",,,Bolzplatz,,Jugendliche,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074915,"Spielplatz ""Haffstraße, östlich, beim Halligenplatz""",48.117946112101116,11.664398383822197,1074916,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Haffstraße, östlich, beim Halligenplatz""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074917,"Spielplatz ""Hamburger Straße""",48.18887730862268,11.56751726847212,1074918,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Hamburger Straße""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074926,"Spielplatz ""Haffstraße""",48.1196686233504,11.666039244299197,1074927,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Haffstraße""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074929,"Spielplatz ""Fasaneriesee Skateanlage (Nordwestufer)""",48.206485493597775,11.5284062567534,1074930,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Fasaneriesee Skateanlage (Nordwestufer)""",,,Skateanlage,,Jugendliche,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074954,"Spielplatz ""Eisnergutbogen Süd""",48.14491866910608,11.515780398235217,1074955,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Eisnergutbogen Süd""",,,Bodenschach,Erwachsenenspiel,"Jugendliche
Erwachsene",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074956,"Spielplatz ""Eisnergutbogen Mitte, Vogelnestspielplatz""",48.1457152302981,11.515934173619613,1074957,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Eisnergutbogen Mitte, Vogelnestspielplatz""",,,Wasserspiel,,,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074958,"Spielplatz ""Eisnergutbogen Nord, Stangenwaldspielplatz""",48.1467344920517,11.51665027804158,1074959,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Eisnergutbogen Nord, Stangenwaldspielplatz""",,,,,,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074960,"Spielplatz ""Engasserbogen 9-11""",48.145817675850736,11.512506466020616,1074961,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Engasserbogen 9-11""",,,Wasserspiel,,Kleinkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074962,"Spielplatz ""Dom-Pedro-Platz""",48.16017653842538,11.533346798568804,1074963,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Dom-Pedro-Platz""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074964,"Spielplatz ""Drosselweg 23, östlich""",48.11872481554507,11.695412495290066,1074965,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Drosselweg 23, östlich""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074966,"Spielplatz ""Cosimastraße, gegenüber Taimerhofstraße""",48.16730951233815,11.630238996500127,1074967,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Cosimastraße, gegenüber Taimerhofstraße""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074968,"Spielplatz ""Biedersteiner Straße""",48.164844035795284,11.59637990409863,1074969,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Biedersteiner Straße""",,,,Tischtennis,Jugendliche,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1074971,"Spielplatz ""An der Schloßmauer""",48.14785090362906,11.500096707529256,1074972,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""An der Schloßmauer""",,,,,Schulkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
